Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A3L6S518_PANMI	A0A3L6S518_PANMI	115	AvrRpt-cleavage	-	37	0.014	26.1	0.0	1	1	2.7e-07	0.028	25.1243267059326	0.04	6	36	17	46	14	47	0.91	AvrRpt-cleavage domain-containing protein		0
A0A5J9V665_9POAL	A0A5J9V665_9POAL	107	AvrRpt-cleavage	-	37	0.014	26.1	0.0	1	1	2.5e-07	0.026	25.2360649108887	0.02	7	36	18	46	16	47	0.91	AvrRpt-cleavage domain-containing protein		0
A0A0E0J3Z4_ORYNI	A0A0E0J3Z4_ORYNI	110	AvrRpt-cleavage	-	37	0.015	26.1	0.1	1	2	0.0036	380	11.9165172576904	0.03	9	19	46	56	46	60	0.88	Uncharacterized protein		0
A0A0E0J3Z4_ORYNI	A0A0E0J3Z4_ORYNI	110	AvrRpt-cleavage	-	37	0.015	26.1	0.1	2	2	0.0036	380	11.9165172576904	0.03	9	19	95	105	95	109	0.88	Uncharacterized protein		0
A0A804PBK4_MAIZE	A0A804PBK4_MAIZE	120	AvrRpt-cleavage	-	37	0.018	25.8	0.0	1	1	3.1e-07	0.032	24.9414196014404	0.02	7	36	16	44	14	45	0.91	Uncharacterized protein		0
A0A0E0BL03_9ORYZ	A0A0E0BL03_9ORYZ	116	AvrRpt-cleavage	-	37	0.018	25.8	0.1	1	2	0.0039	410	11.8139972686768	0.03	9	19	55	65	55	69	0.88	Uncharacterized protein		0
A0A0E0BL03_9ORYZ	A0A0E0BL03_9ORYZ	116	AvrRpt-cleavage	-	37	0.018	25.8	0.1	2	2	0.0039	410	11.8139972686768	0.03	9	19	101	111	101	115	0.88	Uncharacterized protein		0
A0A1B6QKX9_SORBI	A0A1B6QKX9_SORBI	99	AvrRpt-cleavage	-	37	0.02	25.6	0.0	1	1	3.1e-07	0.032	24.9480838775635	0.02	7	36	3	31	1	32	0.91	AvrRpt-cleavage domain-containing protein		0
A0A1B6QKZ9_SORBI	A0A1B6QKZ9_SORBI	114	AvrRpt-cleavage	-	37	0.021	25.6	0.0	1	1	3.8e-07	0.04	24.6472969055176	0.05	6	36	17	46	14	47	0.91	AvrRpt-cleavage domain-containing protein		0
A0A1E5VIL1_9POAL	A0A1E5VIL1_9POAL	161	AvrRpt-cleavage	-	37	0.023	25.4	0.3	1	1	4.9e-07	0.051	24.3126258850098	0.04	6	36	63	92	60	93	0.91	AvrRpt-cleavage domain-containing protein		0
A0A3L6TSD8_PANMI	A0A3L6TSD8_PANMI	156	AvrRpt-cleavage	-	37	0.033	24.9	0.0	1	1	6.4e-07	0.067	23.9317321777344	0.04	6	36	58	87	54	88	0.91	AvrRpt-cleavage domain-containing protein		0
A0A1D6KVQ7_MAIZE	A0A1D6KVQ7_MAIZE	116	AvrRpt-cleavage	-	37	0.04	24.7	0.0	1	1	7.8e-07	0.082	23.6524028778076	0.01	7	34	18	44	16	46	0.89	AvrRpt-cleavage domain-containing protein		0
K4AEW3_SETIT	K4AEW3_SETIT	222	AvrRpt-cleavage	-	37	0.04	24.6	0.0	1	1	8.2e-07	0.086	23.582332611084	0.05	6	36	124	153	122	154	0.91	AvrRpt-cleavage domain-containing protein		0
A2Z736_ORYSI	A2Z736_ORYSI	118	AvrRpt-cleavage	-	37	0.052	24.3	0.0	1	1	1.4e-06	0.14	22.8684864044189	0.01	7	36	21	49	19	50	0.91	AvrRpt-cleavage domain-containing protein		0
A0A287IT89_HORVV	A0A287IT89_HORVV	68	AvrRpt-cleavage	-	37	0.055	24.2	0.0	1	1	8.8e-07	0.092	23.4896926879883	0.04	6	33	17	43	13	46	0.90	AvrRpt-cleavage domain-containing protein		0
A0A0E0GN20_ORYNI	A0A0E0GN20_ORYNI	106	AvrRpt-cleavage	-	37	0.055	24.2	0.0	1	1	1.1e-06	0.12	23.1456127166748	0.01	7	36	21	49	19	50	0.91	AvrRpt-cleavage domain-containing protein		0
J3N2I1_ORYBR	J3N2I1_ORYBR	98	AvrRpt-cleavage	-	37	0.062	24.0	0.0	1	1	9.7e-07	0.1	23.3568458557129	0.01	7	36	3	31	1	32	0.91	AvrRpt-cleavage domain-containing protein		0
C0HDV9_MAIZE	C0HDV9_MAIZE	123	AvrRpt-cleavage	-	37	0.068	23.9	0.0	1	1	1.5e-06	0.15	22.7854824066162	0.03	7	36	23	51	21	52	0.92	AvrRpt-cleavage domain-containing protein		0
Q338G4_ORYSJ	Q338G4_ORYSJ	118	AvrRpt-cleavage	-	37	0.068	23.9	0.0	1	1	1.4e-06	0.14	22.8684864044189	0.01	7	36	21	49	19	50	0.91	Expressed protein		0
A0A0D3HDG8_9ORYZ	A0A0D3HDG8_9ORYZ	118	AvrRpt-cleavage	-	37	0.068	23.9	0.0	1	1	1.4e-06	0.14	22.8684864044189	0.01	7	36	21	49	19	50	0.91	AvrRpt-cleavage domain-containing protein		0
A0A0E0QYV8_ORYRU	A0A0E0QYV8_ORYRU	118	AvrRpt-cleavage	-	37	0.068	23.9	0.0	1	1	1.4e-06	0.14	22.8684864044189	0.01	7	36	21	49	19	50	0.91	AvrRpt-cleavage domain-containing protein		0
A0A0E0BAA0_9ORYZ	A0A0E0BAA0_9ORYZ	118	AvrRpt-cleavage	-	37	0.068	23.9	0.0	1	1	1.4e-06	0.14	22.8684864044189	0.01	7	36	21	49	19	50	0.91	AvrRpt-cleavage domain-containing protein		0
A0A0E0M7H8_ORYPU	A0A0E0M7H8_ORYPU	119	AvrRpt-cleavage	-	37	0.07	23.9	0.0	1	1	1.4e-06	0.15	22.8472156524658	0.01	7	36	17	45	15	46	0.91	AvrRpt-cleavage domain-containing protein		0
A0A0E0EXK4_9ORYZ	A0A0E0EXK4_9ORYZ	119	AvrRpt-cleavage	-	37	0.073	23.8	0.0	1	1	1.4e-06	0.15	22.8472156524658	0.01	7	36	21	49	19	50	0.91	AvrRpt-cleavage domain-containing protein		0
A0A0D9XJI3_9ORYZ	A0A0D9XJI3_9ORYZ	123	AvrRpt-cleavage	-	37	0.079	23.7	0.0	1	1	1.5e-06	0.16	22.764575958252	0.01	7	36	20	48	18	49	0.91	AvrRpt-cleavage domain-containing protein		0
A0A804RAG1_MAIZE	A0A804RAG1_MAIZE	135	AvrRpt-cleavage	-	37	0.08	23.7	0.0	1	1	1.7e-06	0.18	22.5580215454102	0.03	7	36	35	63	33	64	0.92	Uncharacterized protein		0
A0A453IVU6_AEGTS	A0A453IVU6_AEGTS	115	AvrRpt-cleavage	-	37	0.092	23.5	0.0	1	1	1.7e-06	0.17	22.6076202392578	0.02	6	36	19	48	16	49	0.91	AvrRpt-cleavage domain-containing protein		0
A0A446SE41_TRITD	A0A446SE41_TRITD	120	AvrRpt-cleavage	-	37	0.093	23.5	0.0	1	1	1.8e-06	0.19	22.4987297058105	0.02	6	36	17	46	14	47	0.91	AvrRpt-cleavage domain-containing protein		0
A0A453IVV8_AEGTS	A0A453IVV8_AEGTS	115	AvrRpt-cleavage	-	37	0.093	23.5	0.0	1	1	1.7e-06	0.17	22.6076202392578	0.02	6	36	19	48	16	49	0.91	AvrRpt-cleavage domain-containing protein		0
A0A3B6IXJ1_WHEAT	A0A3B6IXJ1_WHEAT	118	AvrRpt-cleavage	-	37	0.095	23.4	0.0	1	1	1.7e-06	0.18	22.5414943695068	0.02	6	36	17	46	14	47	0.91	AvrRpt-cleavage domain-containing protein		0
A0A453IVA2_AEGTS	A0A453IVA2_AEGTS	103	AvrRpt-cleavage	-	37	0.097	23.4	0.0	1	1	1.5e-06	0.15	22.7834243774414	0.01	7	36	3	31	1	32	0.91	AvrRpt-cleavage domain-containing protein		0
I1H990_BRADI	I1H990_BRADI	119	AvrRpt-cleavage	-	37	0.099	23.4	0.0	1	1	1.8e-06	0.18	22.5199851989746	0.02	6	36	18	47	15	48	0.91	AvrRpt-cleavage domain-containing protein		0
A0A446QL21_TRITD	A0A446QL21_TRITD	119	AvrRpt-cleavage	-	37	0.099	23.4	0.0	1	1	1.8e-06	0.18	22.5199851989746	0.02	6	36	17	46	14	47	0.91	AvrRpt-cleavage domain-containing protein		0
A0A287PPC9_HORVV	A0A287PPC9_HORVV	118	AvrRpt-cleavage	-	37	0.1	23.3	0.0	1	1	1.7e-06	0.18	22.5414943695068	0.02	6	36	17	46	14	47	0.91	AvrRpt-cleavage domain-containing protein		0
A0A287PPJ3_HORVV	A0A287PPJ3_HORVV	117	AvrRpt-cleavage	-	37	0.1	23.3	0.0	1	1	1.7e-06	0.18	22.5632667541504	0.02	6	36	16	45	13	46	0.91	AvrRpt-cleavage domain-containing protein		0
F2DR03_HORVV	F2DR03_HORVV	118	AvrRpt-cleavage	-	37	0.1	23.3	0.0	1	1	1.7e-06	0.18	22.5414943695068	0.02	6	36	17	46	14	47	0.91	Predicted protein		0
A0A3B6HRJ3_WHEAT	A0A3B6HRJ3_WHEAT	116	AvrRpt-cleavage	-	37	0.1	23.3	0.0	1	1	1.7e-06	0.18	22.5853042602539	0.02	6	36	17	46	14	47	0.91	AvrRpt-cleavage domain-containing protein		0
A0A446QKR8_TRITD	A0A446QKR8_TRITD	116	AvrRpt-cleavage	-	37	0.1	23.3	0.0	1	1	1.7e-06	0.18	22.5853042602539	0.02	6	36	17	46	14	47	0.91	AvrRpt-cleavage domain-containing protein		0
A0A3B6JMZ7_WHEAT	A0A3B6JMZ7_WHEAT	119	AvrRpt-cleavage	-	37	0.11	23.3	0.0	1	1	1.8e-06	0.18	22.5199851989746	0.02	6	36	17	46	14	47	0.91	AvrRpt-cleavage domain-containing protein		0
A0A453IVQ9_AEGTS	A0A453IVQ9_AEGTS	119	AvrRpt-cleavage	-	37	0.11	23.3	0.0	1	1	1.8e-06	0.18	22.5199851989746	0.02	6	36	17	46	14	47	0.91	AvrRpt-cleavage domain-containing protein		0
A0A453IVI9_AEGTS	A0A453IVI9_AEGTS	123	AvrRpt-cleavage	-	37	0.11	23.3	0.0	1	1	1.9e-06	0.2	22.4364376068115	0.02	6	36	22	51	19	52	0.91	AvrRpt-cleavage domain-containing protein		0
M7YHK2_TRIUA	M7YHK2_TRIUA	120	AvrRpt-cleavage	-	37	0.11	23.2	0.0	1	1	1.8e-06	0.19	22.4987297058105	0.02	6	36	17	46	14	47	0.91	AvrRpt-cleavage domain-containing protein		0
A0A453IVI4_AEGTS	A0A453IVI4_AEGTS	121	AvrRpt-cleavage	-	37	0.11	23.2	0.0	1	1	1.8e-06	0.19	22.477725982666	0.02	6	36	17	46	14	47	0.91	AvrRpt-cleavage domain-containing protein		0
A0A0E0QYV7_ORYRU	A0A0E0QYV7_ORYRU	163	AvrRpt-cleavage	-	37	0.12	23.1	0.0	1	1	2.4e-06	0.25	22.1024723052979	0.01	7	36	21	49	19	50	0.91	AvrRpt-cleavage domain-containing protein		0
A0A1E5VWC6_9POAL	A0A1E5VWC6_9POAL	97	AvrRpt-cleavage	-	37	0.12	23.1	0.0	1	1	2.3e-06	0.24	22.1456451416016	0.01	7	36	3	31	1	32	0.91	AvrRpt-cleavage domain-containing protein		0
A0A3L6SET5_PANMI	A0A3L6SET5_PANMI	115	AvrRpt-cleavage	-	37	0.12	23.1	0.1	1	1	2.8e-06	0.3	21.8676280975342	0.04	6	36	20	49	15	50	0.91	AvrRpt-cleavage domain-containing protein		0
A0A2T7CGZ6_9POAL	A0A2T7CGZ6_9POAL	115	AvrRpt-cleavage	-	37	0.12	23.1	0.1	1	1	2.8e-06	0.3	21.8676280975342	0.04	6	36	20	49	15	50	0.91	AvrRpt-cleavage domain-containing protein		0
A0A3L6TLH5_PANMI	A0A3L6TLH5_PANMI	116	AvrRpt-cleavage	-	37	0.14	22.9	0.1	1	1	2.9e-06	0.3	21.8459663391113	0.04	6	36	30	59	25	60	0.91	AvrRpt-cleavage domain-containing protein		0
A0A4U6TBP9_SETVI	A0A4U6TBP9_SETVI	120	AvrRpt-cleavage	-	37	0.15	22.8	0.0	1	1	3.4e-06	0.35	21.6321601867676	0.02	6	36	20	49	18	50	0.91	AvrRpt-cleavage domain-containing protein		0
C5WWR3_SORBI	C5WWR3_SORBI	122	AvrRpt-cleavage	-	37	0.16	22.7	0.0	1	1	3.1e-06	0.33	21.7340927124023	0.03	6	36	21	50	17	51	0.91	AvrRpt-cleavage domain-containing protein		0
A0A0E0NQB0_ORYRU	A0A0E0NQB0_ORYRU	113	AvrRpt-cleavage	-	37	0.17	22.6	0.0	1	1	2.9e-06	0.3	21.8277606964111	0.02	6	36	21	50	18	51	0.91	AvrRpt-cleavage domain-containing protein		0
A0A3B6RQF6_WHEAT	A0A3B6RQF6_WHEAT	175	AvrRpt-cleavage	-	37	0.17	22.6	0.4	1	2	0.27	28000	5.95522928237915	0.02	6	14	9	17	4	19	0.87	Uncharacterized protein		0
A0A3B6RQF6_WHEAT	A0A3B6RQF6_WHEAT	175	AvrRpt-cleavage	-	37	0.17	22.6	0.4	2	2	0.00051	53	14.6628046035767	0.15	5	26	54	75	50	82	0.74	Uncharacterized protein		0
A0A0D3FED1_9ORYZ	A0A0D3FED1_9ORYZ	111	AvrRpt-cleavage	-	37	0.17	22.6	0.0	1	1	3.0e-06	0.31	21.7857933044434	0.01	7	36	22	50	20	51	0.91	AvrRpt-cleavage domain-containing protein		0
A0A0D9Z2N4_9ORYZ	A0A0D9Z2N4_9ORYZ	113	AvrRpt-cleavage	-	37	0.18	22.6	0.0	1	1	3.1e-06	0.32	21.7397079467773	0.01	7	36	22	50	20	51	0.91	AvrRpt-cleavage domain-containing protein		0
Q0DUS0_ORYSJ	Q0DUS0_ORYSJ	116	AvrRpt-cleavage	-	37	0.19	22.5	0.0	1	1	3.1e-06	0.32	21.7600631713867	0.02	6	36	15	44	12	45	0.91	Os03g0169900 protein (Fragment)		0
A0A6G1DK95_9ORYZ	A0A6G1DK95_9ORYZ	118	AvrRpt-cleavage	-	37	0.19	22.5	0.0	1	1	3.3e-06	0.34	21.6746730804443	0.02	6	36	23	52	21	53	0.91	AvrRpt-cleavage domain-containing protein		0
A0A0D3HNS8_9ORYZ	A0A0D3HNS8_9ORYZ	132	AvrRpt-cleavage	-	37	0.2	22.4	0.0	1	1	3.5e-06	0.36	21.5908870697021	0.01	2	32	12	43	11	46	0.85	AvrRpt-cleavage domain-containing protein		0
A0A0D3FED2_9ORYZ	A0A0D3FED2_9ORYZ	123	AvrRpt-cleavage	-	37	0.21	22.3	0.0	1	1	3.6e-06	0.38	21.5255851745605	0.01	7	36	22	50	20	51	0.91	AvrRpt-cleavage domain-containing protein		0
A0A0E0GHE9_ORYNI	A0A0E0GHE9_ORYNI	123	AvrRpt-cleavage	-	37	0.21	22.3	0.0	1	1	3.6e-06	0.38	21.5255851745605	0.01	7	36	22	50	20	51	0.91	AvrRpt-cleavage domain-containing protein		0
B8APB1_ORYSI	B8APB1_ORYSI	122	AvrRpt-cleavage	-	37	0.21	22.3	0.0	1	1	3.6e-06	0.37	21.5458755493164	0.01	7	36	22	50	20	51	0.91	AvrRpt-cleavage domain-containing protein		0
A0A0E0K9B7_ORYPU	A0A0E0K9B7_ORYPU	124	AvrRpt-cleavage	-	37	0.22	22.3	0.0	1	1	3.7e-06	0.38	21.5055351257324	0.01	7	36	25	53	23	54	0.91	AvrRpt-cleavage domain-containing protein		0
F2DGM1_HORVV	F2DGM1_HORVV	191	AvrRpt-cleavage	-	37	0.27	22.0	0.7	1	1	8.5e-06	0.88	20.3468894958496	0.71	2	35	5	35	4	37	0.84	Predicted protein		0
A0A0E0RAN8_ORYRU	A0A0E0RAN8_ORYRU	352	AvrRpt-cleavage	-	37	0.27	22.0	0.3	1	2	0.016	1600	9.89129543304443	0.03	9	19	295	305	295	309	0.88	Uncharacterized protein		0
A0A0E0RAN8_ORYRU	A0A0E0RAN8_ORYRU	352	AvrRpt-cleavage	-	37	0.27	22.0	0.3	2	2	0.018	1900	9.71752262115479	0.06	9	19	337	347	337	350	0.89	Uncharacterized protein		0
A0A287G4Z6_HORVV	A0A287G4Z6_HORVV	113	AvrRpt-cleavage	-	37	0.29	21.9	0.0	1	1	5.9e-06	0.61	20.8553295135498	0.02	6	33	17	43	15	47	0.89	AvrRpt-cleavage domain-containing protein		0
A0A446YCV2_TRITD	A0A446YCV2_TRITD	185	AvrRpt-cleavage	-	37	0.29	21.9	0.7	1	1	7.9e-06	0.83	20.4363403320312	0.69	2	35	5	35	4	37	0.85	AvrRpt-cleavage domain-containing protein		0
A0A287G502_HORVV	A0A287G502_HORVV	118	AvrRpt-cleavage	-	37	0.32	21.8	0.0	1	1	6.3e-06	0.66	20.7461338043213	0.02	6	33	22	48	20	52	0.89	AvrRpt-cleavage domain-containing protein		0
A0A446XDD6_TRITD	A0A446XDD6_TRITD	189	AvrRpt-cleavage	-	37	0.34	21.7	0.7	1	1	8.5e-06	0.88	20.3466815948486	0.74	2	35	5	35	4	37	0.84	AvrRpt-cleavage domain-containing protein		0
A0A446XDF9_TRITD	A0A446XDF9_TRITD	192	AvrRpt-cleavage	-	37	0.35	21.6	0.7	1	1	8.5e-06	0.89	20.3356914520264	0.71	2	35	8	38	7	40	0.84	AvrRpt-cleavage domain-containing protein		0
A0A446XDC0_TRITD	A0A446XDC0_TRITD	200	AvrRpt-cleavage	-	37	0.36	21.6	0.7	1	1	9.0e-06	0.94	20.2538795471191	0.71	2	35	5	35	4	37	0.84	Uncharacterized protein		0
A0A287N2R6_HORVV	A0A287N2R6_HORVV	127	AvrRpt-cleavage	-	37	0.38	21.5	0.0	1	1	7.2e-06	0.75	20.56516456604	0.02	6	33	17	43	15	47	0.89	AvrRpt-cleavage domain-containing protein		0
A0A2K2CZA7_BRADI	A0A2K2CZA7_BRADI	198	AvrRpt-cleavage	-	37	0.4	21.4	0.0	1	1	1.1e-05	1.1	20.0387287139893	0.04	6	36	99	128	90	129	0.89	Uncharacterized protein		0
K4AF34_SETIT	K4AF34_SETIT	211	AvrRpt-cleavage	-	37	0.44	21.3	0.0	1	1	8.7e-06	0.91	20.3118724822998	0.01	7	36	112	140	110	141	0.91	AvrRpt-cleavage domain-containing protein		0
K4AF24_SETIT	K4AF24_SETIT	212	AvrRpt-cleavage	-	37	0.44	21.3	0.0	1	1	8.7e-06	0.91	20.3021697998047	0.01	7	36	113	141	111	142	0.91	AvrRpt-cleavage domain-containing protein		0
A0A287L8D3_HORVV	A0A287L8D3_HORVV	68	AvrRpt-cleavage	-	37	0.47	21.2	0.0	1	1	7.2e-06	0.76	20.5643978118896	0.01	6	33	17	43	15	47	0.89	AvrRpt-cleavage domain-containing protein		0
A0A287IDM0_HORVV	A0A287IDM0_HORVV	106	AvrRpt-cleavage	-	37	0.48	21.2	0.0	1	1	7.9e-06	0.83	20.435619354248	0.01	7	36	18	46	14	47	0.90	AvrRpt-cleavage domain-containing protein		0
K3YJW1_SETIT	K3YJW1_SETIT	172	AvrRpt-cleavage	-	37	0.49	21.2	0.6	1	1	1.3e-05	1.3	19.7999725341797	0.63	2	35	5	35	4	37	0.84	Uncharacterized protein		0
A0A287IDM4_HORVV	A0A287IDM4_HORVV	107	AvrRpt-cleavage	-	37	0.5	21.1	0.0	1	1	8.1e-06	0.84	20.4107780456543	0.01	7	36	19	47	15	48	0.90	AvrRpt-cleavage domain-containing protein		0
A0A287IDQ4_HORVV	A0A287IDQ4_HORVV	108	AvrRpt-cleavage	-	37	0.51	21.1	0.0	1	1	8.2e-06	0.86	20.3862724304199	0.01	7	36	20	48	16	49	0.90	AvrRpt-cleavage domain-containing protein		0
A0A287IDJ7_HORVV	A0A287IDJ7_HORVV	110	AvrRpt-cleavage	-	37	0.52	21.1	0.0	1	1	8.5e-06	0.89	20.3382358551025	0.01	7	36	22	50	18	51	0.90	AvrRpt-cleavage domain-containing protein		0
A0A453MI42_AEGTS	A0A453MI42_AEGTS	168	AvrRpt-cleavage	-	37	0.56	21.0	0.1	1	1	1.5e-05	1.6	19.5104293823242	0.07	5	35	7	33	4	34	0.87	Uncharacterized protein		0
A0A6G1EN56_9ORYZ	A0A6G1EN56_9ORYZ	470	AvrRpt-cleavage	-	37	0.58	20.9	0.0	1	1	1.0e-05	1.1	20.0562515258789	0.01	7	36	383	411	381	412	0.91	Protein kinase domain-containing protein		0
A0A287QSE3_HORVV	A0A287QSE3_HORVV	118	AvrRpt-cleavage	-	37	0.6	20.9	0.0	1	1	1.2e-05	1.2	19.8749694824219	0.01	7	33	3	28	1	32	0.88	Uncharacterized protein		0
A0A453MI21_AEGTS	A0A453MI21_AEGTS	166	AvrRpt-cleavage	-	37	0.6	20.9	0.1	1	1	1.6e-05	1.7	19.4199104309082	0.06	5	35	5	31	2	32	0.87	Uncharacterized protein		0
A0A0D9VQ07_9ORYZ	A0A0D9VQ07_9ORYZ	276	AvrRpt-cleavage	-	37	0.63	20.8	0.0	1	1	1.3e-05	1.3	19.7803020477295	0.01	7	36	18	46	16	47	0.91	HNHc domain-containing protein		0
J3LKF5_ORYBR	J3LKF5_ORYBR	282	AvrRpt-cleavage	-	37	0.75	20.6	0.0	1	1	1.3e-05	1.4	19.7393054962158	0.01	7	36	21	49	19	50	0.91	HNHc domain-containing protein		0
A0A446YUB0_TRITD	A0A446YUB0_TRITD	177	AvrRpt-cleavage	-	37	0.77	20.5	0.6	1	2	0.1	10000	7.30948209762573	0.07	6	14	9	17	6	22	0.83	Uncharacterized protein		0
A0A446YUB0_TRITD	A0A446YUB0_TRITD	177	AvrRpt-cleavage	-	37	0.77	20.5	0.6	2	2	0.0051	530	11.4486141204834	0.06	5	15	54	64	50	71	0.80	Uncharacterized protein		0
A0A0D3HNT0_9ORYZ	A0A0D3HNT0_9ORYZ	872	AvrRpt-cleavage	-	37	0.78	20.5	9.1	1	3	0.44	46000	5.25199127197266	0.23	10	18	96	104	95	107	0.91	Uncharacterized protein		0
A0A0D3HNT0_9ORYZ	A0A0D3HNT0_9ORYZ	872	AvrRpt-cleavage	-	37	0.78	20.5	9.1	2	3	0.023	2400	9.33955574035645	0.07	10	23	385	398	384	401	0.89	Uncharacterized protein		0
A0A0D3HNT0_9ORYZ	A0A0D3HNT0_9ORYZ	872	AvrRpt-cleavage	-	37	0.78	20.5	9.1	3	3	0.049	5100	8.31746673583984	0.06	9	19	857	867	857	870	0.89	Uncharacterized protein		0
A0A5J9WLL9_9POAL	A0A5J9WLL9_9POAL	302	AvrRpt-cleavage	-	37	0.81	20.5	0.0	1	1	1.4e-05	1.5	19.610050201416	0.01	7	36	3	31	1	32	0.91	HNHc domain-containing protein		0
M7ZZ64_TRIUA	M7ZZ64_TRIUA	201	AvrRpt-cleavage	-	37	0.89	20.3	1.0	1	2	0.1	11000	7.29856538772583	0.04	6	14	9	17	4	22	0.83	Uncharacterized protein		0
M7ZZ64_TRIUA	M7ZZ64_TRIUA	201	AvrRpt-cleavage	-	37	0.89	20.3	1.0	2	2	0.0049	520	11.4958257675171	0.19	3	15	52	64	50	75	0.81	Uncharacterized protein		0
A0A0D9XTX4_9ORYZ	A0A0D9XTX4_9ORYZ	128	AvrRpt-cleavage	-	37	0.96	20.2	0.0	1	1	1.6e-05	1.7	19.4481372833252	0.01	3	32	13	43	11	46	0.83	Uncharacterized protein		0
A0A0D9XCJ8_9ORYZ	A0A0D9XCJ8_9ORYZ	1178	AvrRpt-cleavage	-	37	1.4	19.7	0.0	1	1	2.4e-05	2.5	18.8893489837646	0.02	6	35	1136	1167	1131	1169	0.90	Uncharacterized protein		0
A0A0D9XCJ7_9ORYZ	A0A0D9XCJ7_9ORYZ	1194	AvrRpt-cleavage	-	37	1.4	19.7	0.0	1	1	2.5e-05	2.6	18.8681697845459	0.02	6	35	1136	1167	1131	1169	0.90	Uncharacterized protein		0
A0A804P625_MAIZE	A0A804P625_MAIZE	192	AvrRpt-cleavage	-	37	1.8	19.3	0.2	1	1	4.3e-05	4.5	18.0904579162598	0.20	3	35	4	33	2	34	0.88	Uncharacterized protein		0
A0A0E0MLS3_ORYPU	A0A0E0MLS3_ORYPU	309	AvrRpt-cleavage	-	37	1.9	19.3	0.0	1	2	0.047	4900	8.35273742675781	0.01	5	14	9	18	5	23	0.87	Uncharacterized protein		0
A0A0E0MLS3_ORYPU	A0A0E0MLS3_ORYPU	309	AvrRpt-cleavage	-	37	1.9	19.3	0.0	2	2	0.047	4900	8.35273742675781	0.01	5	14	134	143	130	148	0.87	Uncharacterized protein		0
A0A0P0Y4I4_ORYSJ	A0A0P0Y4I4_ORYSJ	122	AvrRpt-cleavage	-	37	1.9	19.3	0.0	1	1	3.4e-05	3.6	18.4109382629395	0.01	3	32	13	43	11	46	0.81	Os11g0603100 protein		0
A0A0E0BKZ8_9ORYZ	A0A0E0BKZ8_9ORYZ	132	AvrRpt-cleavage	-	37	2.2	19.1	0.0	1	1	3.9e-05	4.1	18.2161159515381	0.01	3	32	13	43	11	46	0.81	Uncharacterized protein		0
A0A0E0HS15_ORYNI	A0A0E0HS15_ORYNI	132	AvrRpt-cleavage	-	37	2.2	19.1	0.0	1	1	3.9e-05	4.1	18.2161159515381	0.01	3	32	13	43	11	46	0.81	Uncharacterized protein		0
A0A0E0RAN5_ORYRU	A0A0E0RAN5_ORYRU	132	AvrRpt-cleavage	-	37	2.2	19.1	0.0	1	1	3.9e-05	4.1	18.2161159515381	0.01	3	32	13	43	11	46	0.81	Uncharacterized protein		0
A2ZFT4_ORYSI	A2ZFT4_ORYSI	132	AvrRpt-cleavage	-	37	2.2	19.1	0.0	1	1	3.9e-05	4.1	18.2161159515381	0.01	3	32	13	43	11	46	0.81	Uncharacterized protein		0
A0A0E0DXH7_9ORYZ	A0A0E0DXH7_9ORYZ	133	AvrRpt-cleavage	-	37	2.2	19.1	0.0	1	1	4.0e-05	4.1	18.1977767944336	0.01	3	32	14	44	12	47	0.81	Uncharacterized protein		0
A2ZFT6_ORYSI	A2ZFT6_ORYSI	134	AvrRpt-cleavage	-	37	2.3	19.0	0.0	1	1	4.0e-05	4.2	18.1796360015869	0.01	3	32	13	43	11	46	0.81	Uncharacterized protein		0
A0A0E0LZX0_ORYPU	A0A0E0LZX0_ORYPU	1044	AvrRpt-cleavage	-	37	2.4	19.0	0.1	1	1	4.5e-05	4.7	18.0129127502441	0.07	6	36	986	1018	981	1019	0.89	Uncharacterized protein		0
A0A0E0DXH6_9ORYZ	A0A0E0DXH6_9ORYZ	141	AvrRpt-cleavage	-	37	2.5	18.9	0.0	1	1	4.4e-05	4.6	18.0577049255371	0.01	3	32	22	52	20	55	0.81	Uncharacterized protein		0
A0A1B6PCA3_SORBI	A0A1B6PCA3_SORBI	236	AvrRpt-cleavage	-	37	4.1	18.2	0.0	1	2	0.045	4700	8.42179870605469	0.02	2	14	9	21	8	23	0.83	Uncharacterized protein		0
A0A1B6PCA3_SORBI	A0A1B6PCA3_SORBI	236	AvrRpt-cleavage	-	37	4.1	18.2	0.0	2	2	0.095	9900	7.3882417678833	0.01	5	14	82	91	78	97	0.83	Uncharacterized protein		0
A0A804MVM3_MAIZE	A0A804MVM3_MAIZE	140	AvrRpt-cleavage	-	37	4.3	18.2	0.0	1	1	6.9e-05	7.2	17.4397487640381	0.02	2	32	15	45	14	49	0.90	Uncharacterized protein		0
A0A6G1C2U5_9ORYZ	A0A6G1C2U5_9ORYZ	98	AvrRpt-cleavage	-	37	6	17.7	0.0	1	1	9.7e-05	10	16.9598636627197	0.02	3	32	11	41	9	44	0.77	Uncharacterized protein		0
